Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,f,Not defined,POINT,498.367,498.367,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,14951,14951,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,t,Not defined,POINT,505.000,505.000,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,15150,15150,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,q,Not defined,POINT,522.633,522.633,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,15679,15679,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,g,Not defined,POINT,523.533,523.533,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,15706,15706,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,v,Not defined,POINT,525.967,525.967,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,15779,15779,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,t,Not defined,POINT,551.567,551.567,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,16547,16547,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,q,Not defined,POINT,588.667,588.667,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,17660,17660,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,g,Not defined,POINT,589.900,589.900,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,17697,17697,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,v,Not defined,POINT,593.300,593.300,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,17799,17799,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,t,Not defined,POINT,608.067,608.067,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,18242,18242,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,i,Not defined,POINT,611.467,611.467,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,18344,18344,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,w,Not defined,POINT,611.900,611.900,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,18357,18357,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,c,Not defined,POINT,614.133,614.133,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,18424,18424,,,,
0725-9D PFC+NAc DAsensor baseline,2025-08-30 00:04:17.879,,Media file,player #1:E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,0.0,607.700,1168.267,30.000,No focal subject,0.0,t,Not defined,POINT,625.500,625.500,NA,E:/DA sensor PFC +NAC/Baseline/2025_08_25 0725-9D PFC+NAc DAsensor baseline/Video1.mp4,18765,18765,,,,
