Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,f,Not defined,POINT,966.033,966.033,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,28981,28981,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,t,Not defined,POINT,969.000,969.000,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29070,29070,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,i,Not defined,POINT,970.233,970.233,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29107,29107,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,w,Not defined,POINT,974.133,974.133,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29224,29224,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,c,Not defined,POINT,985.233,985.233,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29557,29557,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,t,Not defined,POINT,989.733,989.733,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29692,29692,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,q,Not defined,POINT,990.567,990.567,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29717,29717,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,g,Not defined,POINT,991.700,991.700,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,29751,29751,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,v,Not defined,POINT,1003.167,1003.167,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,30095,30095,,,,
0725-7D PFC+NAc DAsensor day4,2025-08-29 20:31:29.407,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,0.0,1159.000,2150.533,30.000,No focal subject,0.0,t,Not defined,POINT,1011.367,1011.367,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-7D PFC+NAc DAsensor day4/2025_08_29 0725-7D PFC+NAc DAsensor day4.mp4,30341,30341,,,,
