Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,f,Not defined,POINT,588.367,588.367,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,17651,17651,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,t,Not defined,POINT,590.400,590.400,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,17712,17712,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,q,Not defined,POINT,598.667,598.667,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,17960,17960,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,g,Not defined,POINT,601.000,601.000,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,18030,18030,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,v,Not defined,POINT,607.267,607.267,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,18218,18218,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,t,Not defined,POINT,629.833,629.833,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,18895,18895,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,q,Not defined,POINT,649.367,649.367,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,19481,19481,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,g,Not defined,POINT,649.800,649.800,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,19494,19494,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,v,Not defined,POINT,651.667,651.667,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,19550,19550,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,t,Not defined,POINT,661.433,661.433,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,19843,19843,,,,
2025_08_27 0725-7C PFC+NAc DAsensor day2,2025-08-28 20:24:11.862,,Media file,player #1:D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,0.0,1441.966,2073.600,30.000,No focal subject,0.0,i,Not defined,POINT,698.500,698.500,NA,D:/2025_08_27 0725-7C PFC+NAc DAsensor day2/2025_08_27 0725-7C PFC+NAc DAsensor day2.mp4,20955,20955,,,,
