Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1554.800,1554.800,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,46644,46644,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,i,Not defined,POINT,1574.567,1574.567,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,47237,47237,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,w,Not defined,POINT,1576.467,1576.467,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,47294,47294,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,c,Not defined,POINT,1595.067,1595.067,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,47852,47852,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1610.367,1610.367,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,48311,48311,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,q,Not defined,POINT,1620.067,1620.067,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,48602,48602,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,g,Not defined,POINT,1620.767,1620.767,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,48623,48623,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,v,Not defined,POINT,1624.767,1624.767,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,48743,48743,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,t,Not defined,POINT,1644.200,1644.200,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,49326,49326,,,,
0725-7D PFC+NAc DAsensor day3,2025-08-29 23:05:49.500,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,0.0,1535.866,2244.133,30.000,No focal subject,0.0,i,Not defined,POINT,1645.333,1645.333,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7D PFC+NAc DAsensor day3/2025_08_28 0725-7D PFC+NAc DAsensor day3.mp4,49360,49360,,,,
