Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,f,Not defined,POINT,645.533,645.533,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,19366,19366,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,t,Not defined,POINT,647.300,647.300,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,19419,19419,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,q,Not defined,POINT,657.767,657.767,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,19733,19733,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,g,Not defined,POINT,658.933,658.933,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,19768,19768,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,v,Not defined,POINT,667.867,667.867,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,20036,20036,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,t,Not defined,POINT,679.867,679.867,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,20396,20396,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,i,Not defined,POINT,838.167,838.167,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,25145,25145,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,w,Not defined,POINT,841.967,841.967,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,25259,25259,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,c,Not defined,POINT,853.000,853.000,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,25590,25590,,,,
0725-7C PFC+NAc DAsensor day3,2025-08-28 16:24:56.195,,Media file,player #1:E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,0.0,1554.167,2221.733,30.000,No focal subject,0.0,t,Not defined,POINT,863.133,863.133,NA,E:/DA sensor PFC +NAC/day3/2025_08_28 0725-7C PFC+NAc DAsensor day3/Video1.mp4,25894,25894,,,,
