Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1423.267,1423.267,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,42698,42698,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1426.133,1426.133,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,42784,42784,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1441.400,1441.400,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,43242,43242,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,i,Not defined,POINT,1465.900,1465.900,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,43977,43977,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,w,Not defined,POINT,1469.200,1469.200,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44076,44076,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,c,Not defined,POINT,1473.933,1473.933,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44218,44218,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,t,Not defined,POINT,1486.833,1486.833,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44605,44605,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,q,Not defined,POINT,1488.833,1488.833,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44665,44665,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,g,Not defined,POINT,1492.033,1492.033,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44761,44761,,,,
0725-11B PFC+NAc DAsensor baseline,2025-08-29 17:02:49.089,,Media file,player #1:E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,0.0,1015.633,1838.200,30.000,No focal subject,0.0,v,Not defined,POINT,1495.833,1495.833,NA,E:/2025_08_25 0725-11B PFC+NAc DAsensor baseline/2025_08_25 0725-11B PFC+NAc DAsensor baseline.mp4,44875,44875,,,,
