Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,f,Not defined,POINT,878.833,878.833,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,26365,26365,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,t,Not defined,POINT,960.133,960.133,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,28804,28804,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,i,Not defined,POINT,962.400,962.400,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,28872,28872,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,w,Not defined,POINT,966.267,966.267,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,28988,28988,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,c,Not defined,POINT,976.967,976.967,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,29309,29309,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,t,Not defined,POINT,992.433,992.433,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,29773,29773,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,i,Not defined,POINT,1012.733,1012.733,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,30382,30382,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,w,Not defined,POINT,1013.133,1013.133,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,30394,30394,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,c,Not defined,POINT,1022.100,1022.100,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,30663,30663,,,,
2025_08_27 0725-5A PFC+NAc DAsensor day2,2025-08-28 18:07:26.205,,Media file,player #1:D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,0.0,2089.300,3014.867,30.000,No focal subject,0.0,t,Not defined,POINT,1029.833,1029.833,NA,D:/2025_08_27 0725-5A PFC+NAc DAsensor day2/2025_08_27 0725-5A PFC+NAc DAsensor day2.mp4,30895,30895,,,,
