Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,f,Not defined,POINT,736.167,736.167,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,22085,22085,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,t,Not defined,POINT,744.167,744.167,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,22325,22325,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,i,Not defined,POINT,781.167,781.167,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,23435,23435,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,w,Not defined,POINT,783.700,783.700,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,23511,23511,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,c,Not defined,POINT,792.067,792.067,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,23762,23762,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,t,Not defined,POINT,814.200,814.200,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,24426,24426,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,q,Not defined,POINT,829.100,829.100,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,24873,24873,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,g,Not defined,POINT,831.100,831.100,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,24933,24933,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,v,Not defined,POINT,835.900,835.900,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,25077,25077,,,,
0725-9D PFC+NAc DAsensor day1,2025-08-27 17:42:36.620,,Media file,player #1:E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,0.0,1357.400,2178.567,30.000,No focal subject,0.0,t,Not defined,POINT,849.400,849.400,NA,E:/DA sensor PFC +NAC/Day1/2025_08_26 0725-9D PFC+NAc DAsensor day1/2025_08_26 0725-9D PFC+NAc DAsensor day1.mp4,25482,25482,,,,
