Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,f,Not defined,POINT,897.133,897.133,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,26914,26914,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,t,Not defined,POINT,927.333,927.333,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,27820,27820,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,i,Not defined,POINT,932.200,932.200,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,27966,27966,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,w,Not defined,POINT,933.900,933.900,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,28017,28017,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,c,Not defined,POINT,943.200,943.200,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,28296,28296,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,t,Not defined,POINT,954.067,954.067,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,28622,28622,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,i,Not defined,POINT,968.033,968.033,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29041,29041,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,w,Not defined,POINT,969.533,969.533,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29086,29086,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,c,Not defined,POINT,974.000,974.000,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29220,29220,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,t,Not defined,POINT,978.733,978.733,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29362,29362,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,q,Not defined,POINT,982.367,982.367,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29471,29471,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,g,Not defined,POINT,983.367,983.367,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29501,29501,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,v,Not defined,POINT,987.167,987.167,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29615,29615,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,t,Not defined,POINT,992.767,992.767,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29783,29783,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,i,Not defined,POINT,994.700,994.700,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29841,29841,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,w,Not defined,POINT,995.367,995.367,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,29861,29861,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,c,Not defined,POINT,1002.500,1002.500,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,30075,30075,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,t,Not defined,POINT,1011.700,1011.700,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,30351,30351,,,,
2025_08_29 0725-11B PFC+NAc DAsensor day4,2025-08-29 18:40:34.100,,Media file,player #1:D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,0.0,816.534,1770.100,30.000,No focal subject,0.0,i,Not defined,POINT,1012.800,1012.800,NA,D:/2025_08_29 0725-11B PFC+NAc DAsensor day4/2025_08_29 0725-11B PFC+NAc DAsensor day4.mp4,30384,30384,,,,
