Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,f,Not defined,POINT,501.467,501.467,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,15044,15044,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,t,Not defined,POINT,583.867,583.867,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,17516,17516,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,q,Not defined,POINT,586.000,586.000,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,17580,17580,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,g,Not defined,POINT,591.133,591.133,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,17734,17734,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,v,Not defined,POINT,601.600,601.600,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,18048,18048,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,t,Not defined,POINT,612.000,612.000,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,18360,18360,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,q,Not defined,POINT,613.733,613.733,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,18412,18412,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,g,Not defined,POINT,617.833,617.833,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,18535,18535,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,v,Not defined,POINT,621.467,621.467,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,18644,18644,,,,
0725-11C PFC+NAc DAsensor day3,2025-08-29 12:50:59.260,,Media file,player #1:E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,0.0,938.433,1465.333,30.000,No focal subject,0.0,t,Not defined,POINT,638.500,638.500,NA,E:/2025_08_28 0725-11C PFC+NAc DAsensor day3/2025_08_28 0725-11C PFC+NAc DAsensor day3.mp4,19155,19155,,,,
