Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,f,Not defined,POINT,984,984,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,29520,29520,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,t,Not defined,POINT,986.2,986.2,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,29586,29586,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,q,Not defined,POINT,990.367,990.367,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,29711,29711,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,g,Not defined,POINT,993.3,993.3,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,29799,29799,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,v,Not defined,POINT,999.9,999.9,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,29997,29997,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,t,Not defined,POINT,1006.667,1006.667,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,30200,30200,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,i,Not defined,POINT,1009.2,1009.2,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,30276,30276,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,w,Not defined,POINT,1010.133,1010.133,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,30304,30304,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,c,Not defined,POINT,1018.4,1018.4,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,30552,30552,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,t,Not defined,POINT,1046.3,1046.3,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,31389,31389,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,i,Not defined,POINT,1050.733,1050.733,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,31522,31522,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,w,Not defined,POINT,1052.267,1052.267,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,31568,31568,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,c,Not defined,POINT,1057.667,1057.667,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,31730,31730,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,t,Not defined,POINT,1075.467,1075.467,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,32264,32264,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,i,Not defined,POINT,1085.133,1085.133,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,32554,32554,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,w,Not defined,POINT,1087,1087,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,32610,32610,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,c,Not defined,POINT,1093,1093,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,32790,32790,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,t,Not defined,POINT,1116.867,1116.867,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,33506,33506,,,,
0725-9D PFC+NAc DAsensor day4,25:40.3,,Media file,player #1:E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,0,976.333,1988.667,30,No focal subject,0,q,Not defined,POINT,1127.6,1127.6,NA,E:/DA sensor PFC +NAC/day4/2025_08_29 0725-9D PFC+NAc DAsensor day4/2025_08_29 0725-9D PFC+NAc DAsensor day4.mp4,33828,33828,,,,
